sentence,intensity,sentiment
The bank is a only job which provided one persion to many field experience..,-0.20000000298023224,Negative
WORE MONEY IS SAFE IN THIS BANK AND WE ARE PROUD THAT I HAVE A ACCOUNT  IN BANK OF INDIA..,-0.10000000149011612,Negative
I has fixed deposit on this bank and its give me very good intrest rate .i have also a debit and credit card of tgis bank I am using in online shoping and others things.overall the bank give me good service and staff was aslo helping for any problem.So I say you are in india you have must 1 SBI ACCOUNT  I PREFER YOU if you don't have go and open 1 account.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
"Maximum quantum of advance is Rs.10.00 lakhs, depending upon the income, with very attractive interest rate and easy repayment plan.so its all facilities  really attractive by this bankFlag This ReviewIrrelevantFakeJunk   Thank You!.",0.8000000119209291,Positive
"It provide all facilities to their customers like debit card, credit card, net banking, demat services , loan facilities, interest rates are also very reasonable , customer care services and availability of banks, atms are also good, message al...Read More.",0.8000000119209291,Positive
The bank of india is nice bank.they are provided nice bankibg services.the bank of india having provides many facility that are very good and the nice.the bank of india hAving many  shakhas .the bank if india are procided thr ATM services .that are..,0.8000000119209291,Positive
Its processing time is very slow.This bank has very less branches..,-0.699999988079071,Negative
FD30226935617 has been attended to and closed after resolution as under.Your Fixed deposit could not be opened / closed / transferred / renewed due to unavoidable reasons..,-0.20000000298023224,Negative
You can also pay bills and all in this app..,0.699999988079071,Positive
I want to say something about it that it's the way of open saving account by digital India..,-0.10000000149011612,Negative
Using Paytm payments bank we can do upi transaction to earn extra money for doing transaction as paytm launches all the time.But still sometimes the upi transaction seems to be failed because of server issue of paytm website or app..,-0.5,Negative
"Iam a user of paytm payment bank.it is most excellent bank than other bank .By the help of this bank we can do every online work like recharge, money transfer, shopping, flight ticket railway ticket, online booking of movie ticket etc..",0.8999999761581421,Positive
qus are.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.699999988079071,Positive
And I just love this app..,0.8999999761581421,Positive
This application is the best for making online payments..,0.8999999761581421,Positive
Don't use bank of India if you want smooth banking service..,-0.6000000238418579,Negative
"I am use this bank phone banking, its phone banking is good for immanency but some time its not proper help.I use this bank last 2 years with good relation but I face some issue about this bank, its ATM have limited cash withdrawI am also use this bank internet service for transfer amount to other account but it website is not user friendly and more time taken to transfer payment.This bank is a good but I am sad from customer care service otherwise this is provide nice service.Flag This ReviewIrrelevantFakeJunk   Thank You!.",-0.5,Negative
"Further, due to VRS number of employees is decreased and business performance is same (or more) and as computerisation is introduced customer hrs.are increased to serve ppl.for more time...",-0.6000000238418579,Negative
Bank of india is the trusted bank in india all the manrega and farmer account is opened here..,0.6000000238418579,Positive
Although it good service provider I would prefer that for banking.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.0,Positive
I have account in hdfc really what an customer service what an internet banking.however you maintain minimum balance set by bank but they really provide reliable service to their customer..,0.5,Positive
I have made up to work with other bank..,-0.30000001192092896,Negative
I closed my savings account in SBI..,-0.699999988079071,Negative
I faced a lot of issues with this branch.I am going two mention just two problems of mine..,-0.8000000119209291,Negative
They have toll free help line number ..,0.6000000238418579,Positive
Thank youFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.8999999761581421,Positive
Speak with BM of Railwaypra branch know the details..,0.0,Positive
Sbi.co.in..,0.10000000149011612,Positive
Pay your bills and recharge instantly and securely with paytm..,0.8999999761581421,Positive
Lets think everything is digital and wherever you go you need to pay using paytm and think you went to an restaurant and had all food abd when payment time comes your data pack is over or the speed is slow or the biggest problem if you battery dies.Well its a cool app with great concept but still there is some scope of improvement.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.0,Positive
Now I can transfer money to my friends easily without any extra charges..,0.8999999761581421,Positive
Hi I am rajendra and I am talking about kotak -811 mobile banking.So this bank is so fast in mobile banking service.Kotak -811 is really nice feauture this generation.so u have no kotak account just five miniute and generate with your saving accoung instant with this mobile banking service.kotak...Read More.,0.30000001192092896,Positive
If I want to transact amount on online then I have to register the mobile number and I did that but still I could not use that as it is asking to register thenumber..,-0.699999988079071,Negative
But I kotak 811 you have opti...Read More.,0.0,Positive
I have a bank account in Bank of India Kanriya Branch from 2014.I have a siber cafe..,0.0,Positive
"This bank is located in my university campus, so we have certain expectation regarding account opening in terms of student benefit, prior we have our account opened  in some other bank in same campus on zero balance, but here we have to deposit Rs1500 that disgusting being a student, secondly to procure net banking service we have to toil a lot, with form filling process it took some fifteen days to receive passwords and login id through post office, after that again we have to visit the bank to activate the net banking service which again took three days to get fully activated so in this case it is worst, opposit to it union bank net banking activation is quite simple and one time affairFlag This ReviewIrrelevantFakeJunk   Thank You!.",-0.6000000238418579,Negative
